"label"	"survey"	"depth"	"asurv"	"mesh"	"vertop"	"horop"	"towsp"	"lat"	"lon"	"npp"	"sst"	"sstdif"	"sbt"	"sbtdif"	"ult"	"ultdif"	"mlgr"	"lml"	"aswept"	"nsp"	"density"	"nhauls"	"band"	"geo"	"catch"	"abundance"
"Davis_Strait-Au-400"	"Davis Strait  400-1500m"	950	52602	30	5	28	3	64.2	-54.7	114.1	1.6	4.96	3.84	-0.29	1.88	1.65	"e5.5"	5.5	42	1	92.3837344786603	591	"<7.5"	"Arctic"	693.157296	4859569.20104649
"E_Greenl_GDR-Au-200"	"E Greenland   200-400m"	300	56488	30	4	22	4.5	62.8	-36.8	112.4	4.2	1.47	4.68	0.08	4.61	0.72	"e5.5"	5.5	98	1	660.293844946382	1069	"<7.5"	"Arctic"	11208.448965	37298678.7133312
"E_Greenl_GDR-Au-50"	"E Greenland   50-200m"	125	17576	30	4	22	4.5	62.8	-36.8	112.4	3.3	1.08	4.28	0.2	3.77	0.51	"e5.5"	5.5	33	1	3391.90427442072	366	"<7.5"	"Arctic"	20003.716458	59616109.5272186
"E_Greenland-Su-400"	"E Greenland   400-1500m"	950	43458	30	5	28	3	64.2	-35.8	112.4	4.5	2.01	3.95	-0.07	4.86	1.06	"e5.5"	5.5	34	2	61.3998750331936	476	"<7.5"	"Arctic"	348.759216	2668315.76919253
"Far_NE-Au-200"	"Faroe Islands NE Aug  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e5.5"	5.5	57	3	332.089409285938	283	"7.5-14"	"NE North Atlantic"	3147.020955	5443941.68642438
"Far_NE-Wi-200"	"Faroe Islands NE Feb  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e5.5"	5.5	27	3	306.620607712973	585	"7.5-14"	"NE North Atlantic"	1408.373555	5026431.62223877
"Far_Pla-Au-65"	"Faroe Plateau Aug   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e5.5"	5.5	146	3	3005.30311883913	1033	"7.5-14"	"NE North Atlantic"	73892.88991	54630400.0942577
"Far_Pla-Wi-65"	"Faroe Plateau Feb   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e5.5"	5.5	93	3	11978.5960474083	1643	"7.5-14"	"NE North Atlantic"	192583.442723	217746918.949788
"Far_SW-Au-200"	"Faroe SW  200-500m"	350	8576	40	4	17.5	3	61.7	-7.9	199.7	9	2.99	5.52	0.42	8.59	2.03	"e5.5"	5.5	35	3	640.662729166686	361	"7.5-14"	"NE North Atlantic"	3945.01522	5494323.5653335
"Guinea-All-5"	"Guinea     5-50m"	27.5	32558	25	3	13	3	9.8	-14.8	693.7	27.3	1.38	22.64	3.41	25.29	2.85	"e5.5"	5.5	82	14	4181.65208616549	2280	">20.5"	"SE North Atlantic"	77738.46048	136146228.621376
"Guinea-All-50"	"Guinea   50-200m"	125	4783	25	3	13	3	9.8	-14.8	693.7	27.3	1.43	16.99	1.38	22.4	2.54	"e5.5"	5.5	4	5	157.853855141964	103	">20.5"	"SE North Atlantic"	152.165196	755014.989144014
"GuLw1_N-Su-200"	"Gulf St. Lawrence I  200-520m"	360	59533	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e5.5"	5.5	62	1	374.592290678758	2100	"<7.5"	"NW North Atlantic"	4224.7044	22300602.8409785
"GuLw1_N-Su-40"	"Gulf St. Lawrence I   40-200m"	120	36826	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e5.5"	5.5	27	1	4491.67342273889	911	"<7.5"	"NW North Atlantic"	20825.2362584	165410365.465782
"GuLw2_N-Su-200"	"Gulf St. Lawrence II  200-671m"	360	59533	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e5.5"	5.5	24	1	2134.21614368662	1034	"<7.5"	"NW North Atlantic"	8901.161082	127056289.682096
"GuLw2_N-Su-40"	"Gulf St. Lawrence II   40-200m"	120	36826	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e5.5"	5.5	16	1	27637.903897096	671	"<7.5"	"NW North Atlantic"	75105.807018	1017793448.91446
"Iceland_NE-Au-200"	"Iceland NE 200-1160m"	679.75	106038	40	5.5	17	3.8	65.8	-16.6	187.6	3.9	4.18	0.53	0.13	3.15	2.08	"e5.5"	5.5	118	4	2908.73862583845	1248	"<7.5"	"Arctic"	60292.3118916339	308436826.406658
"Iceland_NE-Au-60"	"Iceland NE   60-200m"	129.75	40140	40	4.5	17	3.8	65.5	-17.3	187.6	5.2	4.65	3.94	1.59	4.67	3.01	"e5.5"	5.5	45	3	3509.96024920819	470	"<7.5"	"Arctic"	26738.8095792634	140889804.403217
"Iceland_SW-Au-201"	"Iceland SW 200-1313m"	756.25	50278	40	5.5	17	3.8	65.1	-25.8	262.1	7.7	3.62	5.86	0.28	7.2	1.96	"e5.5"	5.5	87	3	582.284373214095	916	"7.5-14"	"NE North Atlantic"	9099.38008437609	29276093.7164583
"Iceland_SW-Au-42"	"Iceland SW   42-200m"	120.75	39766	40	4.5	17	3.8	65	-20.5	262.1	7.7	4.45	7.01	1.45	7.35	2.89	"e5.5"	5.5	44	3	574.948192456126	467	"7.5-14"	"NE North Atlantic"	4433.98803126246	22863389.8212103
"Mauritania-All-5"	"Mauritania     5-50m"	27.5	14127	40	4	17	3.5	18.5	-16.9	1885.6	20.8	6.89	17.6	4.12	19.34	5.79	"e5.5"	5.5	89	16	1921.65511541896	1621	">20.5"	"SE North Atlantic"	47096.396215	27147221.8155236
"Mauritania-All-50"	"Mauretania   50-200m"	125	10646	40	4	17	3.5	18.5	-16.9	1885.6	21.5	7.54	14.17	1.47	18.37	4.64	"e5.5"	5.5	71	14	1319.67755232005	1285	">20.5"	"SE North Atlantic"	21068.853575	14049287.2219993
"Morocco-All-200"	"Morocco  200-400m"	300	4876	40	2.1	21.4	3	32.3	-8.6	380.3	19.1	3.83	12.23	-0.25	17.27	0.83	"e5.5"	5.5	7	2	15578.3365648068	178	"14-20.5"	"SE North Atlantic"	23369.6875486018	75959969.0899979
"Morocco-All-22"	"Morocco   22-200m"	111	28889	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	3.97	15.23	-0.37	17.55	1.11	"e5.5"	5.5	20	5	7305.90667118066	548	"14-20.5"	"SE North Atlantic"	31201.0824590347	211060337.823738
"Morocco-All-400"	"Morocco  400-890m"	645	10690	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	4.04	10.48	-0.14	17.27	0.95	"e5.5"	5.5	13	2	2778.91748995295	227	"14-20.5"	"SE North Atlantic"	6704.939626644	29706627.967597
"North_Sea-Su-11"	"North Sea Aug   11-269m"	140	493244	20	5	21	4	56.4	2.4	387.3	10.1	8.14	8.36	3.49	9.16	5.66	"e5.5"	5.5	289	6	1353.76330445722	3736	"7.5-14"	"NE North Atlantic"	66145.5288	667735627.343697
"North_Sea-Wi-10"	"North Sea Feb   10-270m"	140	499507	20	5	21	4	56.2	2.3	387.3	10.1	8.16	8.37	3.53	9.17	5.7	"e5.5"	5.5	765	5	1162.05515728259	9152	"7.5-14"	"NE North Atlantic"	150033.446784	580454685.448755
"Northern_Spain-Au-35.5"	"Northern Spain 35.5-493m"	264	20279	20	2	18.9	3	43	-5.7	379.1	15.5	5.72	11.74	0.31	13.88	2.15	"e5.5"	5.5	137	5	393.278414387485	2610	"14-20.5"	"NE North Atlantic"	5692.155525	7975292.96536381
"Norwegian_coast-Au-140"	"Norwegian coast  140-803m"	471.5	118922	16	7	25	3.4	72.4	22.2	172.6	6.1	3.7	3.52	-0.3	5.49	1.73	"e5.5"	5.5	67	2	1084.12623195606	530	"<7.5"	"NE North Atlantic"	12173.393466	128926459.756679
"Porcupine_Bank-Au-189"	"Porcupine Bank  189-763m"	476	53139	20	3.5	20	3.5	52.5	-13.1	235.2	12.4	4.54	10.13	-0.05	11.4	2.01	"e5.5"	5.5	42	6	508.668629976962	651	"7.5-14"	"NE North Atlantic"	2147.14032	27030142.3283458
"Portugal_N-Au-14"	"Portugal N   14-678m"	346	12482	20	4.6	15	3.5	40.6	-9.3	497.6	16.3	4.66	13.22	-0.27	14.87	1.43	"e5.5"	5.5	48	4	55.9695529818741	678	"14-20.5"	"NE North Atlantic"	569.21551797677	698611.960319753
"Portugal_S-Au-16"	"Portugal S   19-690m"	354.5	2801	20	4.6	15	3.5	36.9	-8.2	497.6	18.1	4.49	14.34	-0.35	16.56	1.34	"e5.5"	5.5	30	4	5058.57147092705	411	"14-20.5"	"NE North Atlantic"	32426.85990075	14169058.6900667
"Portugal_SW-Au-30"	"Portugal SW   30-460m"	245	8248	20	4.6	15	3.5	38.3	-9.5	497.6	17	4	13.36	-0.38	15.58	1.15	"e5.5"	5.5	39	5	246.660560131676	567	"14-20.5"	"NE North Atlantic"	2103.90911086797	2034456.29996606
"S_Barents_Sea-Au-36"	"S Barents Sea   36-830m"	433	820387	16	7	25	3.4	73.2	38.7	128	2.3	4.67	0.72	-0.02	1.47	1.93	"e5.5"	5.5	296	2	3076.82722882007	2144	"<7.5"	"Arctic"	156987.6441	2524189059.77001
"S_Tyrrhenian_Sea-Su-19"	"S Tyrrhenian Sea   19-200m"	109.5	941	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e5.5"	5.5	6	2	256.822828687894	122	"14-20.5"	"Mediterranean"	269.19483	241670.281795308
"S_Tyrrhenian_Sea-Su-200"	"S Tyrrhenian Sea  200-693m"	446.5	1821	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e5.5"	5.5	13	3	1832.98789987891	127	"14-20.5"	"Mediterranean"	4951.368558	3337870.9656795
"Scotian_shelf-Su-17"	"Scotian shelf   12-200m"	106	190955	19	4.6	12.5	3.5	44.2	-62.4	306.2	8	13.35	5.38	0.94	5.43	4.94	"e5.5"	5.5	167	1	3097.84994382485	4097	"7.5-14"	"NW North Atlantic"	91083.7683714535	591549936.023074
"Tramontana-Su-200"	"Tramontana  200-767m"	483.5	5318	20	3	20.3	3	41	2.2	241.6	18.11	10.61	13.36	0.44	13.19	4.43	"e5.5"	5.5	12	2	165.741282404059	106	"14-20.5"	"Mediterranean"	385.999999937644	881412.139824786
"Tramontana-Su-30"	"Tramontana   30-200m"	115	10149	20	3	16.3	3	41	2.2	241.6	17.7	10.19	13.11	0.06	14.67	3.55	"e5.5"	5.5	32	3	1097.47171425696	347	"14-20.5"	"Mediterranean"	6890.00000132699	11138240.4279939
"W_Greenland_GDR-Au-200"	"W Greenland  200-400m"	300	13077	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.86	3.75	0.1	1.95	1.79	"e5.5"	5.5	68	1	1319.75693784592	740	"<7.5"	"Arctic"	16311.819998298	17258461.4762111
"W_Greenland_GDR-Au-50"	"W Greenland   50-200m"	124.5	47617	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.43	2.87	0.43	1.9	1.73	"e5.5"	5.5	122	1	10444.9711001285	1331	"<7.5"	"Arctic"	225419.491035271	497358188.874819
"West_of_Scotland-Au-30"	"W Scotland Nov   30-500m"	265	114470	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.58	9.65	1.37	10.28	3.02	"e5.5"	5.5	49	5	294.919878644213	527	"7.5-14"	"NE North Atlantic"	2005.22960116496	33759478.5084031
"West_of_Scotland-Wi-10"	"W Scotland Mar   10-405m"	207.5	114003	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.59	9.68	1.38	10.28	3.03	"e5.5"	5.5	99	5	326.484004514586	991	"7.5-14"	"NE North Atlantic"	4915.56811213171	37220155.9666763
"Adriatic-Su-16"	"Adriatic   16-449m"	232.5	54363	20	2.3	16.5	3	43.9	15.7	223.5	17.9	10.81	13.46	0.73	15.05	4.14	"e6"	6	31	0	0	657	"14-20.5"	"Mediterranean"	0	0
"Alboran_Sea-Su-200"	"Alboran Sea  200-810m"	505	8812	20	3	19.4	3	36.8	-3	402	18.3	7.17	13.1	-0.04	15.2	1.61	"e6"	6	27	0	0	251	"14-20.5"	"Mediterranean"	0	0
"Alboran_Sea-Su-30"	"Alboran Sea   30-200m"	115	2247	20	3	16.4	3	36.8	-3	402	18.4	7.57	13.2	-0.04	15.22	1.76	"e6"	6	8	0	0	169	"14-20.5"	"Mediterranean"	0	0
"Alicante_and_Eivissa-Su-200"	"Alicante & Eivissa  200-788m"	494	5065	20	3	19.5	3	38.6	0	208.6	19.1	10.87	13.22	-0.03	15.32	2.99	"e6"	6	16	0	0	150	"14-20.5"	"Mediterranean"	0	0
"Alicante_and_Eivissa-Su-30"	"Alicante & Eivissa   30-200m"	115	5620	20	3	16.4	3	38.6	0	208.6	19.1	11.27	13.67	0.2	15.88	4.09	"e6"	6	10	0	0	215	"14-20.5"	"Mediterranean"	0	0
"Bay_of_Biscay-Au-28"	"Bay of Biscay   28-100m"	64	26316	20	4	20.5	4	45.8	-4.6	520.3	14.7	8.18	11.97	0.79	13.18	3.96	"e6"	6	37	0	0	486	"14-20.5"	"NE North Atlantic"	0	0
"Bear_Island-Au-36"	"Bear Island   36-830m"	433	258318	16	7	25	3.4	77	18.7	117.1	1.5	3.14	1.27	0.38	1.35	1.81	"e6"	6	214	1	0.604646493431865	1576	"<7.5"	"Arctic"	30.837312	156191.072890333
"Celtic_Sea-Au-65"	"Celtic Sea   65-524m"	294.5	141601	20	4.1	18.7	4	49.9	-8.2	317.1	12.9	6	10.57	0.34	11.5	2.52	"e6"	6	38	0	0	545	"7.5-14"	"NE North Atlantic"	0	0
"Davis_Strait-Au-400"	"Davis Strait  400-1500m"	950	52602	30	5	28	3	64.2	-54.7	114.1	1.6	4.96	3.84	-0.29	1.88	1.65	"e6"	6	42	1	0.774588422836207	591	"<7.5"	"Arctic"	7.440576	40744.9002180302
"E_Greenl_GDR-Au-200"	"E Greenland   200-400m"	300	56488	30	4	22	4.5	62.8	-36.8	112.4	4.2	1.47	4.68	0.08	4.61	0.72	"e6"	6	98	1	20.3124855270514	1069	"<7.5"	"Arctic"	443.682036	1147411.68245208
"E_Greenl_GDR-Au-50"	"E Greenland   50-200m"	125	17576	30	4	22	4.5	62.8	-36.8	112.4	3.3	1.08	4.28	0.2	3.77	0.51	"e6"	6	33	1	34.7971850625066	366	"<7.5"	"Arctic"	274.509333	611595.324658616
"E_Greenland-Su-400"	"E Greenland   400-1500m"	950	43458	30	5	28	3	64.2	-35.8	112.4	4.5	2.01	3.95	-0.07	4.86	1.06	"e6"	6	34	1	1.62201981513428	476	"<7.5"	"Arctic"	11.928696	70489.7371261055
"Far_NE-Au-200"	"Faroe Islands NE Aug  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e6"	6	57	1	4.43628949156279	283	"7.5-14"	"NE North Atlantic"	57.99339	72724.0936351888
"Far_NE-Wi-200"	"Faroe Islands NE Feb  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e6"	6	27	1	10.8161959468431	585	"7.5-14"	"NE North Atlantic"	66.760832	177309.900156599
"Far_Pla-Au-65"	"Faroe Plateau Aug   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e6"	6	146	1	40.5353929383064	1033	"7.5-14"	"NE North Atlantic"	1366.929996	736852.372832534
"Far_Pla-Wi-65"	"Faroe Plateau Feb   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e6"	6	93	1	66.9513533151918	1643	"7.5-14"	"NE North Atlantic"	1449.307951	1217041.70056356
"Far_SW-Au-200"	"Faroe SW  200-500m"	350	8576	40	4	17.5	3	61.7	-7.9	199.7	9	2.99	5.52	0.42	8.59	2.03	"e6"	6	35	1	14.0307352020057	361	"7.5-14"	"NE North Atlantic"	116.991797	120327.585092401
"Guinea-All-5"	"Guinea     5-50m"	27.5	32558	25	3	13	3	9.8	-14.8	693.7	27.3	1.38	22.64	3.41	25.29	2.85	"e6"	6	82	2	1.4377280441296	2280	">20.5"	"SE North Atlantic"	37.59264	46809.5496607715
"Guinea-All-50"	"Guinea   50-200m"	125	4783	25	3	13	3	9.8	-14.8	693.7	27.3	1.43	16.99	1.38	22.4	2.54	"e6"	6	4	0	0	103	">20.5"	"SE North Atlantic"	0	0
"GuLw1_N-Su-200"	"Gulf St. Lawrence I  200-520m"	360	59533	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6"	6	62	1	9.27326210322937	2100	"<7.5"	"NW North Atlantic"	128.85768	552065.112791554
"GuLw1_N-Su-40"	"Gulf St. Lawrence I   40-200m"	120	36826	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6"	6	27	1	7.39228000106093	911	"<7.5"	"NW North Atlantic"	45.6527608	272228.10331907
"GuLw2_N-Su-200"	"Gulf St. Lawrence II  200-671m"	360	59533	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6"	6	24	1	107.096375341408	1034	"<7.5"	"NW North Atlantic"	588.400285	6375768.51320004
"GuLw2_N-Su-40"	"Gulf St. Lawrence II   40-200m"	120	36826	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6"	6	16	1	81.0998362752093	671	"<7.5"	"NW North Atlantic"	288.2008745	2986582.57067086
"Iceland_NE-Au-200"	"Iceland NE 200-1160m"	679.75	106038	40	5.5	17	3.8	65.8	-16.6	187.6	3.9	4.18	0.53	0.13	3.15	2.08	"e6"	6	118	1	0.109553173791639	1248	"<7.5"	"Arctic"	2.9557894725	11616.7994425178
"Iceland_NE-Au-60"	"Iceland NE   60-200m"	129.75	40140	40	4.5	17	3.8	65.5	-17.3	187.6	5.2	4.65	3.94	1.59	4.67	3.01	"e6"	6	45	1	0.665128278740032	470	"<7.5"	"Arctic"	6.58989473692	26698.2491086249
"Iceland_SW-Au-201"	"Iceland SW 200-1313m"	756.25	50278	40	5.5	17	3.8	65.1	-25.8	262.1	7.7	3.62	5.86	0.28	7.2	1.96	"e6"	6	87	1	1.15344928308513	916	"7.5-14"	"NE North Atlantic"	23.60387368464	57993.1230549542
"Iceland_SW-Au-42"	"Iceland SW   42-200m"	120.75	39766	40	4.5	17	3.8	65	-20.5	262.1	7.7	4.45	7.01	1.45	7.35	2.89	"e6"	6	44	1	9.42182564792586	467	"7.5-14"	"NE North Atlantic"	93.97023157224	374668.31871542
"Mauritania-All-5"	"Mauritania     5-50m"	27.5	14127	40	4	17	3.5	18.5	-16.9	1885.6	20.8	6.89	17.6	4.12	19.34	5.79	"e6"	6	89	3	18.980598169926	1621	">20.5"	"SE North Atlantic"	646.55206	268138.910346545
"Mauritania-All-50"	"Mauretania   50-200m"	125	10646	40	4	17	3.5	18.5	-16.9	1885.6	21.5	7.54	14.17	1.47	18.37	4.64	"e6"	6	71	3	2.97840307724519	1285	">20.5"	"SE North Atlantic"	73.148625	31708.0791603523
"Morocco-All-200"	"Morocco  200-400m"	300	4876	40	2.1	21.4	3	32.3	-8.6	380.3	19.1	3.83	12.23	-0.25	17.27	0.83	"e6"	6	7	0	0	178	"14-20.5"	"SE North Atlantic"	0	0
"Morocco-All-22"	"Morocco   22-200m"	111	28889	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	3.97	15.23	-0.37	17.55	1.11	"e6"	6	20	0	0	548	"14-20.5"	"SE North Atlantic"	0	0
"Morocco-All-400"	"Morocco  400-890m"	645	10690	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	4.04	10.48	-0.14	17.27	0.95	"e6"	6	13	0	0	227	"14-20.5"	"SE North Atlantic"	0	0
"North_Sea-Su-11"	"North Sea Aug   11-269m"	140	493244	20	5	21	4	56.4	2.4	387.3	10.1	8.14	8.36	3.49	9.16	5.66	"e6"	6	289	1	1.15456551459167	3736	"7.5-14"	"NE North Atlantic"	78.958152	569482.512679254
"North_Sea-Wi-10"	"North Sea Feb   10-270m"	140	499507	20	5	21	4	56.2	2.3	387.3	10.1	8.16	8.37	3.53	9.17	5.7	"e6"	6	765	1	0.746925186814088	9152	"7.5-14"	"NE North Atlantic"	131.584128	373094.359289945
"Northern_Spain-Au-35.5"	"Northern Spain 35.5-493m"	264	20279	20	2	18.9	3	43	-5.7	379.1	15.5	5.72	11.74	0.31	13.88	2.15	"e6"	6	137	0	0	2610	"14-20.5"	"NE North Atlantic"	0	0
"Norwegian_coast-Au-140"	"Norwegian coast  140-803m"	471.5	118922	16	7	25	3.4	72.4	22.2	172.6	6.1	3.7	3.52	-0.3	5.49	1.73	"e6"	6	67	1	1.45599778976034	530	"<7.5"	"NE North Atlantic"	22.204824	173150.169153879
"Porcupine_Bank-Au-189"	"Porcupine Bank  189-763m"	476	53139	20	3.5	20	3.5	52.5	-13.1	235.2	12.4	4.54	10.13	-0.05	11.4	2.01	"e6"	6	42	0	0	651	"7.5-14"	"NE North Atlantic"	0	0
"Portugal_N-Au-14"	"Portugal N   14-678m"	346	12482	20	4.6	15	3.5	40.6	-9.3	497.6	16.3	4.66	13.22	-0.27	14.87	1.43	"e6"	6	48	0	0	678	"14-20.5"	"NE North Atlantic"	0	0
"Portugal_S-Au-16"	"Portugal S   19-690m"	354.5	2801	20	4.6	15	3.5	36.9	-8.2	497.6	18.1	4.49	14.34	-0.35	16.56	1.34	"e6"	6	30	0	0	411	"14-20.5"	"NE North Atlantic"	0	0
"Portugal_SW-Au-30"	"Portugal SW   30-460m"	245	8248	20	4.6	15	3.5	38.3	-9.5	497.6	17	4	13.36	-0.38	15.58	1.15	"e6"	6	39	0	0	567	"14-20.5"	"NE North Atlantic"	0	0
"S_Barents_Sea-Au-36"	"S Barents Sea   36-830m"	433	820387	16	7	25	3.4	73.2	38.7	128	2.3	4.67	0.72	-0.02	1.47	1.93	"e6"	6	296	1	0.310107178642941	2144	"<7.5"	"Arctic"	21.626907	254407.897965346
"S_Tyrrhenian_Sea-Su-19"	"S Tyrrhenian Sea   19-200m"	109.5	941	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e6"	6	6	0	0	122	"14-20.5"	"Mediterranean"	0	0
"S_Tyrrhenian_Sea-Su-200"	"S Tyrrhenian Sea  200-693m"	446.5	1821	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e6"	6	13	0	0	127	"14-20.5"	"Mediterranean"	0	0
"Scotian_shelf-Su-17"	"Scotian shelf   12-200m"	106	190955	19	4.6	12.5	3.5	44.2	-62.4	306.2	8	13.35	5.38	0.94	5.43	4.94	"e6"	6	167	1	32.6510696644207	4097	"7.5-14"	"NW North Atlantic"	1275.15478953532	6234885.00776946
"Tramontana-Su-200"	"Tramontana  200-767m"	483.5	5318	20	3	20.3	3	41	2.2	241.6	18.11	10.61	13.36	0.44	13.19	4.43	"e6"	6	12	0	0	106	"14-20.5"	"Mediterranean"	0	0
"Tramontana-Su-30"	"Tramontana   30-200m"	115	10149	20	3	16.3	3	41	2.2	241.6	17.7	10.19	13.11	0.06	14.67	3.55	"e6"	6	32	0	0	347	"14-20.5"	"Mediterranean"	0	0
"W_Greenland_GDR-Au-200"	"W Greenland  200-400m"	300	13077	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.86	3.75	0.1	1.95	1.79	"e6"	6	68	1	7.26060221544359	740	"<7.5"	"Arctic"	118.4000000148	94946.8951713558
"W_Greenland_GDR-Au-50"	"W Greenland   50-200m"	124.5	47617	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.43	2.87	0.43	1.9	1.73	"e6"	6	122	1	24.8884778911718	1331	"<7.5"	"Arctic"	678.810000023958	1185114.65174393
"West_of_Scotland-Au-30"	"W Scotland Nov   30-500m"	265	114470	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.58	9.65	1.37	10.28	3.02	"e6"	6	49	0	0	527	"7.5-14"	"NE North Atlantic"	0	0
"West_of_Scotland-Wi-10"	"W Scotland Mar   10-405m"	207.5	114003	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.59	9.68	1.38	10.28	3.03	"e6"	6	99	1	0.223679520642861	991	"7.5-14"	"NE North Atlantic"	5.424823442304	25500.1363918481
"Adriatic-Su-16"	"Adriatic   16-449m"	232.5	54363	20	2.3	16.5	3	43.9	15.7	223.5	17.9	10.81	13.46	0.73	15.05	4.14	"e6.5"	6.5	31	0	0	657	"14-20.5"	"Mediterranean"	0	0
"Alboran_Sea-Su-200"	"Alboran Sea  200-810m"	505	8812	20	3	19.4	3	36.8	-3	402	18.3	7.17	13.1	-0.04	15.2	1.61	"e6.5"	6.5	27	0	0	251	"14-20.5"	"Mediterranean"	0	0
"Alboran_Sea-Su-30"	"Alboran Sea   30-200m"	115	2247	20	3	16.4	3	36.8	-3	402	18.4	7.57	13.2	-0.04	15.22	1.76	"e6.5"	6.5	8	0	0	169	"14-20.5"	"Mediterranean"	0	0
"Alicante_and_Eivissa-Su-200"	"Alicante & Eivissa  200-788m"	494	5065	20	3	19.5	3	38.6	0	208.6	19.1	10.87	13.22	-0.03	15.32	2.99	"e6.5"	6.5	16	0	0	150	"14-20.5"	"Mediterranean"	0	0
"Alicante_and_Eivissa-Su-30"	"Alicante & Eivissa   30-200m"	115	5620	20	3	16.4	3	38.6	0	208.6	19.1	11.27	13.67	0.2	15.88	4.09	"e6.5"	6.5	10	0	0	215	"14-20.5"	"Mediterranean"	0	0
"Bay_of_Biscay-Au-28"	"Bay of Biscay   28-100m"	64	26316	20	4	20.5	4	45.8	-4.6	520.3	14.7	8.18	11.97	0.79	13.18	3.96	"e6.5"	6.5	37	0	0	486	"14-20.5"	"NE North Atlantic"	0	0
"Bear_Island-Au-36"	"Bear Island   36-830m"	433	258318	16	7	25	3.4	77	18.7	117.1	1.5	3.14	1.27	0.38	1.35	1.81	"e6.5"	6.5	214	1	0.146906696564154	1576	"<7.5"	"Arctic"	6.210292	37948.6440430591
"Celtic_Sea-Au-65"	"Celtic Sea   65-524m"	294.5	141601	20	4.1	18.7	4	49.9	-8.2	317.1	12.9	6	10.57	0.34	11.5	2.52	"e6.5"	6.5	38	0	0	545	"7.5-14"	"NE North Atlantic"	0	0
"Davis_Strait-Au-400"	"Davis Strait  400-1500m"	950	52602	30	5	28	3	64.2	-54.7	114.1	1.6	4.96	3.84	-0.29	1.88	1.65	"e6.5"	6.5	42	1	0.244704974416674	591	"<7.5"	"Arctic"	2.156076	12871.9710642659
"E_Greenl_GDR-Au-200"	"E Greenland   200-400m"	300	56488	30	4	22	4.5	62.8	-36.8	112.4	4.2	1.47	4.68	0.08	4.61	0.72	"e6.5"	6.5	98	1	0.244263106946416	1069	"<7.5"	"Arctic"	5.3797425	13797.9343851891
"E_Greenl_GDR-Au-50"	"E Greenland   50-200m"	125	17576	30	4	22	4.5	62.8	-36.8	112.4	3.3	1.08	4.28	0.2	3.77	0.51	"e6.5"	6.5	33	1	0.242231998736832	366	"<7.5"	"Arctic"	1.841895	4257.46960979856
"E_Greenland-Su-400"	"E Greenland   400-1500m"	950	43458	30	5	28	3	64.2	-35.8	112.4	4.5	2.01	3.95	-0.07	4.86	1.06	"e6.5"	6.5	34	1	2.17888889469843	476	"<7.5"	"Arctic"	16.479528	94690.1535858044
